Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Transitorios,Fríjol Voluble,Oriente,1995,El Retiro,"75,00","74,00","85,30"
Transitorios,Fríjol Voluble,Oriente,1995,El Santuario,"1150,00","1150,00","1545,00"
Transitorios,Fríjol Voluble,Norte,1995,Gómez Plata,"20,00","20,00","18,00"
Transitorios,Fríjol Voluble,Oriente,1995,Granada,"280,00","235,00","262,00"
Transitorios,Fríjol Voluble,Oriente,1995,Guarne,"1600,00","1300,00","1560,00"
Transitorios,Fríjol Voluble,Oriente,1995,Guatape,"106,00","106,00","185,60"
Transitorios,Fríjol Voluble,Suroeste,1995,Jardín,"24,00","24,00","20,00"
Transitorios,Fríjol Voluble,Suroeste,1995,Jericó,"70,00","70,00","70,00"
Transitorios,Fríjol Voluble,Oriente,1995,La Ceja,"144,00","144,00","172,80"
Transitorios,Fríjol Voluble,Oriente,1995,La Unión,"123,00","123,00","167,50"
Transitorios,Fríjol Voluble,Oriente,1995,Marinilla,"3500,00","3500,00","5250,00"
Transitorios,Fríjol Voluble,Suroeste,1995,Montebello,"40,00","35,00","24,50"
Transitorios,Fríjol Voluble,Oriente,1995,Rionegro,"404,00","404,00","444,40"
Transitorios,Fríjol Voluble,Norte,1995,San Pedro de los M.,"67,00","67,00","87,40"
Transitorios,Fríjol Voluble,Oriente,1995,San Vicente,"2400,00","2400,00","3360,00"
Transitorios,Fríjol Voluble,Oriente,1995,Sonsón,"2000,00","2000,00","2600,00"
Transitorios,Fríjol Voluble,Suroeste,1995,Támesis,"29,00","21,00","16,80"
Transitorios,Fríjol Voluble,Norte,1995,Yarumal,"42,00","42,00","54,60"
Permanentes,Granadilla,Suroeste,1995,Urrao,"800,00","700,00","7000,00"
Permanentes,Guanábana,Occidente,1995,Armenia,"27,00","25,00","195,00"
Permanentes,Guanábana,Magdalena Medio,1995,Maceo,"90,00","90,00","270,00"
Permanentes,Guanábana,Oriente,1995,San Carlos,"16,00","12,00","42,00"
Permanentes,Guanábana,Occidente,1995,San Jerónimo,"44,50","18,50","148,00"
Permanentes,Guanábana,Suroeste,1995,Santa Bárbara,"43,00","40,00","140,00"
Permanentes,Guanábana,Nordeste,1995,Vegachí,"34,00","32,00","128,00"
Permanentes,Guayaba,Oriente,1995,Cocorná,"425,00","425,00","4207,50"
Permanentes,Guayaba,Oriente,1995,El Carmen de Viboral,"120,00","120,00","900,00"
Permanentes,Guayaba,Oriente,1995,San Francisco,"341,00","341,00","2046,00"
Permanentes,Guayaba,Suroeste,1995,Urrao,"7,00","0,00","0,00"
Transitorios,Habichuela,Oriente,1995,El Santuario,"200,00","200,00","1600,00"
Transitorios,Habichuela,Oriente,1995,Marinilla,"50,00","50,00","400,00"
Permanentes,Higo,Oriente,1995,Sonsón,"340,00","150,00","1800,00"
Transitorios,Lechuga,Oriente,1995,Marinilla,"10,00","10,00","335,00"
Permanentes,Limón Pajarito,Magdalena Medio,1995,Puerto Berrío,"144,00","144,00","2880,00"
Permanentes,Limón Pajarito,Magdalena Medio,1995,Puerto Triunfo,"168,00","168,00","2016,00"
Permanentes,Limón Tahití,Suroeste,1995,Támesis,"4,00","3,50","87,50"
Permanentes,Lulo,Occidente,1995,Dabeiba,"10,00","8,00","20,00"
Permanentes,Lulo,Occidente,1995,Frontino,"37,50","37,50","150,00"
Permanentes,Lulo,Occidente,1995,Olaya,"11,00","4,00","8,00"
Transitorios,Maíz Tradicional,Oriente,1995,Abejorral,"1135,00","1125,00","1350,00"
Transitorios,Maíz Tradicional,Occidente,1995,Abriaquí,"170,00","170,00","119,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Amagá,"35,00","35,00","31,50"
Transitorios,Maíz Tradicional,Nordeste,1995,Amalfi,"94,00","94,00","103,40"
Transitorios,Maíz Tradicional,Suroeste,1995,Andes,"12,00","12,00","18,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Angelópolis,"27,00","27,00","37,80"
Transitorios,Maíz Tradicional,Norte,1995,Angostura,"3,00","3,00","3,00"
Transitorios,Maíz Tradicional,Nordeste,1995,Anorí,"220,00","220,00","220,00"
Transitorios,Maíz Tradicional,Occidente,1995,Anzá,"100,00","100,00","80,00"
Transitorios,Maíz Tradicional,Urabá,1995,Apartadó,"2000,00","2000,00","2000,00"
Transitorios,Maíz Tradicional,Urabá,1995,Arboletes,"1800,00","1650,00","2045,00"
Transitorios,Maíz Tradicional,Oriente,1995,Argelia,"120,00","100,00","100,00"
Transitorios,Maíz Tradicional,Occidente,1995,Armenia,"4,00","4,00","4,80"
Transitorios,Maíz Tradicional,Valle de Aburra,1995,Barbosa,"46,40","46,40","46,40"
Transitorios,Maíz Tradicional,Norte,1995,Briceño,"116,00","95,00","57,00"
Transitorios,Maíz Tradicional,Occidente,1995,Buriticá,"105,00","105,00","126,00"
Transitorios,Maíz Tradicional,Bajo Cauca,1995,Cáceres,"1700,00","1700,00","2200,00"
Transitorios,Maíz Tradicional,Occidente,1995,Caicedo,"200,00","200,00","100,00"
Transitorios,Maíz Tradicional,Norte,1995,Campamento,"70,00","65,00","56,80"
Transitorios,Maíz Tradicional,Occidente,1995,Cañasgordas,"235,00","235,00","164,50"
Transitorios,Maíz Tradicional,Magdalena Medio,1995,Caracolí,"90,00","90,00","90,00"
Transitorios,Maíz Tradicional,Urabá,1995,Carepa,"1340,00","1340,00","1000,00"
Transitorios,Maíz Tradicional,Bajo Cauca,1995,Caucasia,"480,00","480,00","576,00"
Transitorios,Maíz Tradicional,Urabá,1995,Chigorodó,"850,00","810,00","735,90"
Transitorios,Maíz Tradicional,Oriente,1995,Cocorná,"195,00","195,00","175,50"
Transitorios,Maíz Tradicional,Oriente,1995,Concepción,"140,00","140,00","210,00"
Transitorios,Maíz Tradicional,Occidente,1995,Dabeiba,"120,00","120,00","144,00"
Transitorios,Maíz Tradicional,Norte,1995,Don Matías,"10,00","9,00","9,00"
Transitorios,Maíz Tradicional,Bajo Cauca,1995,El Bagre,"1800,00","1800,00","1800,00"
Transitorios,Maíz Tradicional,Oriente,1995,El Peñol,"201,00","201,00","321,60"
Transitorios,Maíz Tradicional,Oriente,1995,El Santuario,"100,00","100,00","170,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Fredonia,"6,00","6,00","6,60"
Transitorios,Maíz Tradicional,Occidente,1995,Frontino,"340,00","330,00","231,00"
Transitorios,Maíz Tradicional,Occidente,1995,Giraldo,"60,00","60,00","54,00"
Transitorios,Maíz Tradicional,Norte,1995,Guadalupe,"20,00","20,00","18,00"
Transitorios,Maíz Tradicional,Oriente,1995,Guarne,"200,00","200,00","400,00"
Transitorios,Maíz Tradicional,Oriente,1995,Guatape,"37,00","37,00","55,50"
Transitorios,Maíz Tradicional,Occidente,1995,Heliconia,"124,50","124,50","99,40"
Transitorios,Maíz Tradicional,Norte,1995,Ituango,"1240,00","1230,00","876,70"
Transitorios,Maíz Tradicional,Suroeste,1995,Jericó,"37,00","37,00","37,00"
Transitorios,Maíz Tradicional,Oriente,1995,La Ceja,"102,00","102,00","153,00"
Transitorios,Maíz Tradicional,Oriente,1995,La Unión,"134,00","134,00","134,00"
Transitorios,Maíz Tradicional,Occidente,1995,Liborina,"115,00","115,00","80,50"
Transitorios,Maíz Tradicional,Magdalena Medio,1995,Maceo,"65,00","65,00","71,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Montebello,"57,00","50,00","35,00"
Transitorios,Maíz Tradicional,Urabá,1995,Mutatá,"307,00","290,00","281,00"
Transitorios,Maíz Tradicional,Oriente,1995,Nariño,"100,00","100,00","75,00"
Transitorios,Maíz Tradicional,Bajo Cauca,1995,Nechí,"500,00","500,00","840,00"
Transitorios,Maíz Tradicional,Urabá,1995,Necoclí,"7100,00","6010,00","9017,00"
Transitorios,Maíz Tradicional,Occidente,1995,Olaya,"29,00","24,00","20,40"
Transitorios,Maíz Tradicional,Occidente,1995,Peque,"900,00","880,00","428,40"
Transitorios,Maíz Tradicional,Magdalena Medio,1995,Puerto Berrío,"550,00","380,00","456,00"
Transitorios,Maíz Tradicional,Magdalena Medio,1995,Puerto Nare,"93,00","86,00","72,30"
Transitorios,Maíz Tradicional,Magdalena Medio,1995,Puerto Triunfo,"103,00","103,00","119,80"
Transitorios,Maíz Tradicional,Nordeste,1995,Remedios,"300,00","300,00","240,00"
Transitorios,Maíz Tradicional,Oriente,1995,Rionegro,"410,00","410,00","590,00"
Transitorios,Maíz Tradicional,Occidente,1995,Sabanalarga,"115,00","115,00","103,50"
Transitorios,Maíz Tradicional,Suroeste,1995,Salgar,"70,00","50,00","40,00"
Transitorios,Maíz Tradicional,Norte,1995,San Andrés de C.,"70,00","70,00","140,00"
Transitorios,Maíz Tradicional,Oriente,1995,San Carlos,"107,00","107,00","96,30"
Transitorios,Maíz Tradicional,Oriente,1995,San Francisco,"68,00","68,00","54,40"
Transitorios,Maíz Tradicional,Occidente,1995,San Jerónimo,"50,00","50,00","38,00"
Transitorios,Maíz Tradicional,Urabá,1995,San Juan de Urabá,"2800,00","2600,00","5200,00"
Transitorios,Maíz Tradicional,Oriente,1995,San Luis,"312,00","312,00","265,20"
Transitorios,Maíz Tradicional,Norte,1995,San Pedro de los M.,"102,00","102,00","204,00"
Transitorios,Maíz Tradicional,Urabá,1995,San Pedro de Uraba,"10500,00","10285,00","13385,00"
Transitorios,Maíz Tradicional,Oriente,1995,San Rafael,"60,00","60,00","48,00"
Transitorios,Maíz Tradicional,Nordeste,1995,San Roque,"50,00","50,00","37,50"
Transitorios,Maíz Tradicional,Oriente,1995,San Vicente,"1800,00","1800,00","2880,00"
Transitorios,Maíz Tradicional,Occidente,1995,Santa Fe de Antioquia,"700,00","690,00","586,50"
Transitorios,Maíz Tradicional,Nordeste,1995,Santo Domingo,"57,00","57,00","85,50"
Transitorios,Maíz Tradicional,Nordeste,1995,Segovia,"320,00","320,00","384,00"
Transitorios,Maíz Tradicional,Oriente,1995,Sonsón,"600,00","600,00","1200,00"
Transitorios,Maíz Tradicional,Occidente,1995,Sopetrán,"20,00","20,00","24,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Támesis,"10,00","8,00","8,00"
Transitorios,Maíz Tradicional,Bajo Cauca,1995,Tarazá,"700,00","700,00","595,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Titiribí,"10,00","10,00","12,00"
Transitorios,Maíz Tradicional,Norte,1995,Toledo,"155,00","154,00","123,20"
Transitorios,Maíz Tradicional,Urabá,1995,Turbo,"7000,00","7000,00","7000,00"
Transitorios,Maíz Tradicional,Occidente,1995,Uramita,"800,00","800,00","800,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Urrao,"2000,00","2000,00","2000,00"
Transitorios,Maíz Tradicional,Norte,1995,Valdivia,"820,00","820,00","656,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Valparaiso,"30,00","30,00","35,00"
Transitorios,Maíz Tradicional,Nordeste,1995,Vegachí,"80,00","80,00","80,00"
Transitorios,Maíz Tradicional,Suroeste,1995,Venecia,"15,00","15,00","16,50"
Transitorios,Maíz Tradicional,Urabá,1995,Vigía del Fuerte,"50,00","50,00","50,00"
Transitorios,Maíz Tradicional,Nordeste,1995,Yalí,"65,00","65,00","70,00"
Transitorios,Maíz Tradicional,Norte,1995,Yarumal,"50,00","50,00","60,00"
Transitorios,Maíz Tradicional,Nordeste,1995,Yolombó,"40,00","40,00","40,00"
Transitorios,Maíz Tradicional,Magdalena Medio,1995,Yondó,"3500,00","3450,00","6610,00"
Transitorios,Maíz Tradicional,Bajo Cauca,1995,Zaragoza,"875,00","875,00","1050,00"
Permanentes,Mamoncillo,Occidente,1995,San Jerónimo,"15,00","15,00","180,00"
Permanentes,Mamoncillo,Occidente,1995,Sopetrán,"52,50","52,50","551,30"
Permanentes,Mandarina,Occidente,1995,Olaya,"4,70","4,20","71,40"
Permanentes,Mandarina Oneco,Occidente,1995,Armenia,"22,00","12,00","144,00"
Permanentes,Mandarina Oneco,Suroeste,1995,Támesis,"3,50","3,50","122,50"
Permanentes,Mango,Suroeste,1995,Santa Bárbara,"610,00","607,00","6677,00"
Permanentes,Mango Injerto,Occidente,1995,Olaya,"182,50","41,50","1079,00"
Permanentes,Mango Injerto,Occidente,1995,San Jerónimo,"84,00","78,00","1638,00"
Permanentes,Mango Injerto,Occidente,1995,Santa Fe de Antioquia,"54,00","48,50","611,10"
Permanentes,Mango Injerto,Occidente,1995,Sopetrán,"184,30","173,30","3933,90"
Permanentes,Maracuyá,Suroeste,1995,Betania,"4,00","3,00","51,00"
Permanentes,Maracuyá,Occidente,1995,Liborina,"14,40","14,40","360,00"
Permanentes,Maracuyá,Occidente,1995,Olaya,"18,00","10,00","220,00"
Permanentes,Maracuyá,Occidente,1995,Sopetrán,"51,50","46,50","1023,00"
Permanentes,Mora,Oriente,1995,El Retiro,"37,00","37,00","222,00"
Permanentes,Mora,Oriente,1995,Guarne,"200,00","200,00","3000,00"
Permanentes,Mora,Oriente,1995,La Ceja,"124,00","124,00","868,00"
Permanentes,Mora,Oriente,1995,Rionegro,"50,00","50,00","450,00"
Permanentes,Murrapo,Occidente,1995,Cañasgordas,"222,00","220,00","1694,00"
Permanentes,Naranja,Suroeste,1995,Amagá,"26,00","23,00","460,00"
Permanentes,Naranja,Occidente,1995,Armenia,"33,00","12,00","240,00"
Permanentes,Naranja,Oriente,1995,El Peñol,"72,00","67,00","770,50"
Permanentes,Naranja,Suroeste,1995,Fredonia,"270,00","140,00","4200,00"
Permanentes,Naranja,Suroeste,1995,Hispania,"11,00","11,00","66,00"
Permanentes,Naranja,Occidente,1995,Olaya,"11,80","7,30","149,20"
Permanentes,Naranja,Occidente,1995,Olaya,"11,80","7,30","149,20"
Permanentes,Naranja,Suroeste,1995,Santa Bárbara,"88,00","83,00","2075,00"
Permanentes,Naranja,Suroeste,1995,Titiribí,"23,00","15,00","300,00"
Permanentes,Naranja Tangelo Mineola,Suroeste,1995,Támesis,"6,60","5,30","148,40"
Permanentes,Naranja Tangelo Orlando,Suroeste,1995,Támesis,"12,00","7,00","280,00"
Permanentes,Naranja Valencia,Valle de Aburra,1995,Barbosa,"30,00","30,00","300,00"
Permanentes,Naranja Valencia,Suroeste,1995,Támesis,"143,80","41,00","1435,00"
Anuales,Ñame,Bajo Cauca,1995,Caucasia,"32,00","32,00","288,00"
Anuales,Ñame,Urabá,1995,San Juan de Urabá,"50,00","45,00","450,00"
Anuales,Ñame,Urabá,1995,San Pedro de Uraba,"30,00","30,00","360,00"
Transitorios,Papa,Oriente,1995,Abejorral,"1090,00","1086,00","17376,00"
Transitorios,Papa,Occidente,1995,Abriaquí,"23,00","23,00","246,10"
Transitorios,Papa,Norte,1995,Angostura,"20,00","20,00","500,00"
Transitorios,Papa,Norte,1995,Belmira,"400,00","400,00","7200,00"
Transitorios,Papa,Norte,1995,Campamento,"4,00","3,00","90,00"
Transitorios,Papa,Suroeste,1995,Caramanta,"160,00","140,00","2240,00"
Transitorios,Papa,Oriente,1995,Concepción,"168,00","168,00","2520,00"
Transitorios,Papa,Norte,1995,Don Matías,"74,00","63,50","1143,00"
Transitorios,Papa,Oriente,1995,El Carmen de Viboral,"5050,00","5050,00","83390,00"
Transitorios,Papa,Oriente,1995,El Peñol,"178,00","178,00","3028,00"
Transitorios,Papa,Oriente,1995,El Santuario,"1000,00","1000,00","15500,00"
Transitorios,Papa,Norte,1995,Entrerrios,"89,80","87,80","1580,40"
Transitorios,Papa,Oriente,1995,Granada,"152,00","135,00","1620,00"
Transitorios,Papa,Oriente,1995,Guarne,"380,00","310,00","4960,00"
Transitorios,Papa,Oriente,1995,La Ceja,"280,00","280,00","4200,00"
Transitorios,Papa,Oriente,1995,La Unión,"2876,00","2845,00","51210,00"
Transitorios,Papa,Oriente,1995,Marinilla,"410,00","410,00","6740,00"
Transitorios,Papa,Oriente,1995,Rionegro,"358,00","358,00","5012,00"
Transitorios,Papa,Norte,1995,San Jose de la Montaña,"10,00","10,00","280,00"
Transitorios,Papa,Norte,1995,San Pedro de los M.,"1660,00","1560,00","31200,00"
Transitorios,Papa,Oriente,1995,San Vicente,"1370,00","1370,00","20150,00"
Transitorios,Papa,Norte,1995,Santa Rosa de Osos,"1333,00","1303,00","30916,00"
Transitorios,Papa,Oriente,1995,Sonsón,"800,00","800,00","12480,00"
Transitorios,Papa,Suroeste,1995,Urrao,"80,00","76,00","912,00"
Transitorios,Papa,Norte,1995,Yarumal,"365,00","360,00","10050,00"
Transitorios,Papa Criolla,Oriente,1995,Marinilla,"70,00","70,00","830,00"
Permanentes,Papaya,Occidente,1995,Dabeiba,"51,00","21,00","756,00"
Permanentes,Papaya Hawaiana,Urabá,1995,San Pedro de Uraba,"70,00","11,00","495,00"
Transitorios,Pepino,Oriente,1995,Granada,"50,00","44,00","1624,00"
Transitorios,Pimentón,Oriente,1995,El Peñol,"97,00","97,00","1940,00"
Transitorios,Pimentón,Oriente,1995,Marinilla,"90,00","90,00","1960,00"
Permanentes,Piña,Valle de Aburra,1995,Barbosa,"35,50","32,00","960,00"
Permanentes,Piña,Urabá,1995,Mutatá,"41,00","33,00","940,50"
Permanentes,Piña,Nordeste,1995,Santo Domingo,"27,00","21,00","378,00"
Permanentes,Piña,Suroeste,1995,Támesis,"5,50","0,40","9,60"
Permanentes,Piña,Bajo Cauca,1995,Tarazá,"25,00","20,00","300,00"
Permanentes,Piña,Nordeste,1995,Vegachí,"31,50","28,50","484,50"
Permanentes,Plátano En Asocio,Oriente,1995,Abejorral,"2051,00","2041,00","6123,00"
Permanentes,Plátano En Asocio,Oriente,1995,Alejandría,"82,00","76,00","197,60"
Permanentes,Plátano En Asocio,Suroeste,1995,Amagá,"657,00","656,00","3345,60"
Permanentes,Plátano En Asocio,Suroeste,1995,Andes,"2219,00","2207,00","13904,10"
Permanentes,Plátano En Asocio,Suroeste,1995,Angelópolis,"82,00","80,00","360,00"
Permanentes,Plátano En Asocio,Norte,1995,Angostura,"245,00","240,00","1440,00"
Permanentes,Plátano En Asocio,Nordeste,1995,Anorí,"50,00","45,00","360,00"
Permanentes,Plátano En Asocio,Occidente,1995,Anzá,"103,00","78,00","156,00"
Permanentes,Plátano En Asocio,Oriente,1995,Argelia,"32,00","27,00","108,00"
Permanentes,Plátano En Asocio,Occidente,1995,Armenia,"54,00","52,00","260,00"
Permanentes,Plátano En Asocio,Valle de Aburra,1995,Barbosa,"251,00","246,00","1968,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Betania,"539,00","534,00","3204,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Betulia,"574,00","564,00","3384,00"
Permanentes,Plátano En Asocio,Occidente,1995,Buriticá,"297,00","297,00","1188,00"
Permanentes,Plátano En Asocio,Norte,1995,Campamento,"90,00","88,00","365,20"
Permanentes,Plátano En Asocio,Occidente,1995,Cañasgordas,"150,00","150,00","787,50"
Permanentes,Plátano En Asocio,Magdalena Medio,1995,Caracolí,"65,00","60,00","300,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Caramanta,"390,00","390,00","1755,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Ciudad Bolívar,"1472,00","1467,00","4694,40"
Permanentes,Plátano En Asocio,Oriente,1995,Cocorná,"1335,00","1171,00","4918,20"
Permanentes,Plátano En Asocio,Suroeste,1995,Concordia,"1007,00","503,50","2014,00"
Permanentes,Plátano En Asocio,Occidente,1995,Ebéjico,"1307,00","1303,00","5863,50"
Permanentes,Plátano En Asocio,Oriente,1995,El Carmen de Viboral,"112,00","109,00","545,00"
Permanentes,Plátano En Asocio,Oriente,1995,El Retiro,"26,00","24,00","120,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Fredonia,"1580,00","1550,00","6975,00"
Permanentes,Plátano En Asocio,Oriente,1995,Granada,"304,00","303,00","1272,60"
Permanentes,Plátano En Asocio,Occidente,1995,Heliconia,"752,50","752,50","3386,30"
Permanentes,Plátano En Asocio,Suroeste,1995,Hispania,"54,00","40,00","168,00"
Permanentes,Plátano En Asocio,Norte,1995,Ituango,"85,70","80,70","201,80"
Permanentes,Plátano En Asocio,Norte,1995,Ituango,"85,70","80,70","201,80"
Permanentes,Plátano En Asocio,Suroeste,1995,Jardín,"1365,00","1361,00","7349,40"
Permanentes,Plátano En Asocio,Suroeste,1995,Jericó,"3018,00","2878,00","12951,00"
Permanentes,Plátano En Asocio,Oriente,1995,La Ceja,"317,00","317,00","1426,50"
Permanentes,Plátano En Asocio,Magdalena Medio,1995,Maceo,"72,00","70,00","350,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Montebello,"296,00","293,00","1113,40"
Permanentes,Plátano En Asocio,Suroeste,1995,Pueblorrico,"184,00","183,00","823,50"
Permanentes,Plátano En Asocio,Magdalena Medio,1995,Puerto Nare,"89,00","80,00","400,00"
Permanentes,Plátano En Asocio,Magdalena Medio,1995,Puerto Triunfo,"114,00","107,00","668,80"
Permanentes,Plátano En Asocio,Nordeste,1995,Remedios,"140,00","110,00","352,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Salgar,"1102,00","1096,00","6137,60"
Permanentes,Plátano En Asocio,Norte,1995,San Andrés de C.,"221,00","203,00","812,00"
Permanentes,Plátano En Asocio,Oriente,1995,San Carlos,"425,00","425,00","1700,00"
Permanentes,Plátano En Asocio,Oriente,1995,San Francisco,"379,00","377,00","1083,50"
Permanentes,Plátano En Asocio,Occidente,1995,San Jerónimo,"132,50","131,50","591,80"
Permanentes,Plátano En Asocio,Oriente,1995,San Luis,"240,00","202,00","585,80"
Permanentes,Plátano En Asocio,Oriente,1995,San Rafael,"46,00","44,00","158,40"
Permanentes,Plátano En Asocio,Nordeste,1995,San Roque,"68,00","66,00","198,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Santa Bárbara,"652,00","650,00","3250,00"
Permanentes,Plátano En Asocio,Nordeste,1995,Santo Domingo,"120,00","115,00","575,00"
Permanentes,Plátano En Asocio,Nordeste,1995,Segovia,"254,00","184,00","1104,00"
Permanentes,Plátano En Asocio,Oriente,1995,Sonsón,"2393,00","2390,00","9560,00"
Permanentes,Plátano En Asocio,Occidente,1995,Sopetrán,"125,00","100,00","500,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Támesis,"1400,00","1312,00","5904,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Tarso,"90,00","83,00","249,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Titiribí,"208,00","205,00","615,00"
Permanentes,Plátano En Asocio,Norte,1995,Toledo,"122,00","122,00","305,00"
Permanentes,Plátano En Asocio,Occidente,1995,Uramita,"118,00","117,00","702,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Urrao,"660,00","620,00","3100,00"
Permanentes,Plátano En Asocio,Norte,1995,Valdivia,"145,00","135,00","540,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Valparaiso,"95,00","93,00","465,00"
Permanentes,Plátano En Asocio,Suroeste,1995,Venecia,"440,00","425,00","1657,50"
Permanentes,Plátano En Asocio,Norte,1995,Yarumal,"20,00","20,00","80,00"
Permanentes,Plátano En Asocio,Nordeste,1995,Yolombó,"60,00","58,00","232,00"
Permanentes,Plátano En Asocio,Magdalena Medio,1995,Yondó,"360,00","330,00","1980,00"
Permanentes,Plátano En Asocio,Bajo Cauca,1995,Zaragoza,"118,00","109,00","545,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Apartadó,"900,00","830,00","9130,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Arboletes,"616,00","612,00","5202,00"
Permanentes,Plátano Monocultivo,Bajo Cauca,1995,Cáceres,"192,00","184,00","920,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Carepa,"1470,00","1120,00","11200,00"
Permanentes,Plátano Monocultivo,Bajo Cauca,1995,Caucasia,"125,00","125,00","625,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Chigorodó,"2750,00","2650,00","31142,80"
Permanentes,Plátano Monocultivo,Urabá,1995,Mutatá,"429,00","429,00","3432,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Necoclí,"1800,00","1800,00","13563,00"
Permanentes,Plátano Monocultivo,Magdalena Medio,1995,Puerto Berrío,"20,00","20,00","110,00"
Permanentes,Plátano Monocultivo,Urabá,1995,San Juan de Urabá,"2450,00","2400,00","24000,00"
Permanentes,Plátano Monocultivo,Urabá,1995,San Pedro de Uraba,"390,00","390,00","3315,00"
Permanentes,Plátano Monocultivo,Bajo Cauca,1995,Tarazá,"130,00","110,00","440,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Turbo,"10000,00","10000,00","90000,00"
Permanentes,Plátano Monocultivo,Urabá,1995,Vigía del Fuerte,"2011,00","1961,00","9412,80"
Transitorios,Remolacha,Oriente,1995,El Santuario,"200,00","200,00","4200,00"
Transitorios,Remolacha,Oriente,1995,Marinilla,"15,00","15,00","460,00"
Transitorios,Repollo,Oriente,1995,El Carmen de Viboral,"321,00","321,00","12840,00"
Transitorios,Repollo,Oriente,1995,El Santuario,"800,00","800,00","40800,00"
Transitorios,Repollo,Oriente,1995,Marinilla,"700,00","700,00","46500,00"
Transitorios,Sorgo,Bajo Cauca,1995,Nechí,"150,00","150,00","375,00"
Permanentes,Tamarindo,Occidente,1995,Santa Fe de Antioquia,"40,00","40,00","360,00"
Permanentes,Tamarindo,Occidente,1995,Sopetrán,"20,00","20,00","100,00"
Transitorios,Tomate Chonto,Oriente,1995,Alejandría,"1,50","1,50","82,50"
Transitorios,Tomate Chonto,Suroeste,1995,Amagá,"10,00","10,00","170,00"
Transitorios,Tomate Chonto,Suroeste,1995,Andes,"11,00","11,00","275,00"
Transitorios,Tomate Chonto,Suroeste,1995,Betania,"4,50","4,50","67,50"
Transitorios,Tomate Chonto,Norte,1995,Campamento,"4,00","3,00","90,00"
Transitorios,Tomate Chonto,Oriente,1995,Cocorná,"16,00","16,00","336,00"
Transitorios,Tomate Chonto,Occidente,1995,Dabeiba,"80,00","80,00","2200,00"
Transitorios,Tomate Chonto,Oriente,1995,El Peñol,"295,00","295,00","10030,00"
Transitorios,Tomate Chonto,Suroeste,1995,Fredonia,"2,00","2,00","51,00"
Transitorios,Tomate Chonto,Oriente,1995,Granada,"38,00","32,00","944,00"
Transitorios,Tomate Chonto,Oriente,1995,Guatape,"18,00","18,00","621,00"
Transitorios,Tomate Chonto,Oriente,1995,Marinilla,"220,00","220,00","6600,00"
Transitorios,Tomate Chonto,Occidente,1995,San Jerónimo,"15,00","11,00","220,00"
Transitorios,Tomate Chonto,Suroeste,1995,Urrao,"33,00","33,00","825,00"
Permanentes,Tomate De Árbol,Norte,1995,Don Matías,"30,00","15,00","375,00"
Permanentes,Tomate De Árbol,Oriente,1995,El Retiro,"16,00","15,00","285,00"
Permanentes,Tomate De Árbol,Norte,1995,Entrerrios,"823,00","788,00","23640,00"
Permanentes,Tomate De Árbol,Oriente,1995,La Ceja,"85,00","60,00","1140,00"
Permanentes,Tomate De Árbol,Norte,1995,Santa Rosa de Osos,"900,00","600,00","21000,00"
Permanentes,Tomate De Árbol,Oriente,1995,Sonsón,"40,00","28,00","420,00"
Permanentes,Tomate De Árbol,Suroeste,1995,Urrao,"55,00","25,00","225,00"
Anuales,Uchuva,Oriente,1995,Marinilla,"100,00","100,00","2000,00"
Anuales,Uchuva,Oriente,1995,Rionegro,"35,00","35,00","595,00"
Anuales,Yuca,Suroeste,1995,Amagá,"40,00","40,00","800,00"
Anuales,Yuca,Nordeste,1995,Amalfi,"105,00","105,00","1260,00"
Anuales,Yuca,Suroeste,1995,Angelópolis,"12,00","13,00","120,00"
Anuales,Yuca,Nordeste,1995,Anorí,"250,00","250,00","3000,00"
Anuales,Yuca,Occidente,1995,Anzá,"10,00","10,00","80,00"
